-- ADDRESS


insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 37439, 'Alcácer do Sal', '6 Heath Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 14762, 'Bauru', '99 Saint Paul Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 84819, 'Redon', '88 Reinke Alley');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 91102, 'Tarīm', '8 Victoria Terrace');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 64393, 'Jami', '6 Shopko Avenue');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 36772, 'Mora', '3 Mccormick Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 51274, 'Bungur', '34 Lillian Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 73249, 'Tonghu', '45 Southridge Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 57970, 'Azacualpa', '1433 Kipling Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 53777, 'Tariji', '4 Hanover Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 88432, 'Qvareli', '18 Dorton Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 55853, 'Gumuk Tengah', '27 Lerdahl Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 87105, 'Guder Lao', '73 Harper Alley');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 62232, 'Salima', '00 High Crossing Street');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 64224, 'Phatthalung', '83905 Messerschmidt Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 48740, 'Huochang', '00 East Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 39441, 'Taen Tengah', '2 Milwaukee Lane');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 64575, 'Pengembur Dua', '067 Transport Avenue');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 61586, 'Kesamben', '0941 Graceland Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 77521, 'Dupnitsa', '3814 Hoffman Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 83770, 'Skalbmierz', '0 Badeau Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 62745, 'Heicheng', '58128 Browning Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 53878, 'Norfolk', '46 Di Loreto Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 41748, 'Alor Setar', '812 Merry Park');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 58046, 'Dayuanhuizu', '2 Valley Edge Pass');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 77754, 'Kinatakutan', '7221 Oak Valley Street');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 52300, 'Johanneshov', '103 Old Shore Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 36704, 'Bridgetown', '44054 Darwin Park');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 86102, 'Köping', '8644 Merrick Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 54963, 'Gostovići', '283 Brown Junction');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 79168, 'Wantan', '7236 Northwestern Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 20506, 'Wangying', '02966 Vermont Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 37819, 'Xinlong', '9593 Fisk Street');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 49663, 'Maoming', '2 Green Junction');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 42192, 'Jubao', '3822 Moland Pass');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 39297, 'Babakansari', '0291 Vahlen Street');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 34949, 'Kerbuyan', '2 Loftsgordon Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 68527, 'Santa Fe', '09265 Arkansas Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 63340, 'Fasi', '91 Blackbird Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 35258, 'Tene', '38948 Delladonna Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 95502, 'Mikhaylov', '10 Bluejay Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 65512, 'Loma Bonita', '9667 Melby Junction');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 16648, 'Pasirnangka', '13 Graceland Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 66271, 'Velké Svatoňovice', '3301 Randy Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 72775, 'Samara', '39 Lakeland Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 52681, 'Nagato', '82795 Ridgeway Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 87485, 'Beishan', '6 Maple Park');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 86461, 'Nggambel', '4 Rutledge Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 32517, 'Tsiroanomandidy', '6111 Susan Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 40240, 'Jiling', '1280 Carpenter Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 74615, 'Dresden', '112 Wayridge Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 36431, 'Cisiec', '82 La Follette Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 56627, 'Sollefteå', '12 8th Crossing');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 33410, 'Eha Amufu', '5612 Pankratz Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 70819, 'Neochórion', '896 Little Fleur Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 88260, 'Zamość', '66729 Lakewood Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 30969, 'Valença', '4558 Shasta Street');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 35545, 'Trảng Bom', '6758 Arrowood Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 88484, 'Examília', '85 Doe Crossing Avenue');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 45189, 'Xiling', '9 Garrison Crossing');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 76342, 'Logovskoye', '3 Havey Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 95955, 'Čajetina', '7 Rusk Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 35343, 'Muye', '37559 Butternut Street');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 40555, 'Kangani', '415 Bellgrove Crossing');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 84546, 'Carpina', '7609 Del Mar Plaza');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 49676, 'Kansas City', '81 Mariners Cove Plaza');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 41826, 'Yamoto', '6 Rutledge Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 49319, 'Porciúncula', '54015 Ramsey Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 76680, 'Bumpe', '2 Farmco Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 68618, 'Mangere', '7742 Carberry Plaza');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 32982, 'Asopía', '49 Vidon Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 20815, 'Bai’e', '6 Almo Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 93567, 'Hopetown', '5 Kensington Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 51746, 'Rumelange', '451 Maywood Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 90498, 'Shikārpur', '194 Badeau Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 22804, 'Ängelholm', '58 Mccormick Street');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 47832, 'Sandymount', '321 Emmet Alley');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 89210, 'Juvisy-sur-Orge', '9040 Utah Park');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 41261, 'La Esperanza', '860 Park Meadow Plaza');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 91387, 'Sentieiras', '50 Banding Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 91962, 'Denver', '47852 Becker Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 29882, 'Tualeu', '90 Derek Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 68133, 'Dzaoudzi', '11 Dapin Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 10395, 'Gaoling', '772 Morningstar Pass');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 88728, 'Ballymun', '8990 Scofield Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 61914, 'Bagan', '51192 Thompson Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 62037, 'Tres Unidos', '6 Doe Crossing Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 86316, 'Straldzha', '5688 Everett Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 85585, 'Lujing Zhen', '315 Hintze Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 10737, 'Golmud', '5 3rd Lane');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 76712, 'San Carlos', '05 Bashford Terrace');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 82916, 'Panadtaban', '8743 Mcbride Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 85928, 'Obigarm', '65889 Carberry Plaza');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 24825, 'Kauniainen', '42019 Mesta Pass');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 13624, 'Kabūdarāhang', '99 Dawn Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 89995, 'Elmira', '93 Mcguire Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 96221, 'Megáli Khóra', '7477 Merry Lane');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 22902, 'Natividade', '78 Hooker Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 32348, 'Infonavit', '49 Kim Lane');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 48191, 'Wilcza', '8870 Service Junction');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 25414, 'Sarimukti Kaler', '5 Burrows Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 73353, 'Kanlagay', '0 Stuart Plaza');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 15843, 'Drybin', '59110 Scofield Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 90729, 'Nesovice', '01 Anthes Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 87310, 'Jinluo', '79356 Pine View Street');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 29228, 'Ḩadīdah', '902 Crescent Oaks Alley');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 59279, 'Bieqiao', '42 Coolidge Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 91776, 'Catungawan Sur', '14804 Ruskin Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 27135, 'Bicesse', '8 Old Shore Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 85801, 'Balazar', '6 Drewry Terrace');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 41603, 'Daja Lorong', '7153 Summer Ridge Alley');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 51065, 'Jelbuk', '09617 Londonderry Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 63091, 'Mandi Bahāuddīn', '3768 Tomscot Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 29342, 'Sparwood', '41722 Dennis Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 33691, 'Mugan', '5 Mockingbird Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 98870, 'Flandes', '7845 Blue Bill Park Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 11665, 'Qal‘at al Andalus', '87411 Forest Run Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 95114, 'Pavlodol’skaya', '61 Kinsman Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 11787, 'Shalizhai', '52 Red Cloud Alley');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 36771, 'Itapicuru', '58 Banding Terrace');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 22041, 'Billère', '91 Pennsylvania Way');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 37066, 'Aconibe', '85 Morrow Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 58683, 'Memphis', '074 Crowley Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 81537, 'Trondheim', '98 Holy Cross Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 11907, 'Sudimoro', '2712 Lillian Avenue');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 43002, 'Jiepai', '76892 Autumn Leaf Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 41758, 'Tuateta', '271 North Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 47658, 'Ekibastuz', '906 Fieldstone Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 50455, 'Huntington', '29561 2nd Point');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 81634, 'Javorník', '8 Nancy Parkway');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 92867, 'Zhujiang', '02 Tomscot Park');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 43571, 'Frankfurt am Main', '29 Derek Pass');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 26884, 'Boliden', '7549 Mandrake Place');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 64037, 'Guanyao', '4 Gale Terrace');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 85183, 'Sunnyvale', '39 Bayside Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 71768, 'Limbe', '2779 Dahle Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 27883, 'Yengimahalla', '89 Farwell Plaza');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 86854, 'Longqiao', '972 Caliangt Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 48615, 'Ardino', '41 Spohn Terrace');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 29235, 'Gambut', '1543 Tomscot Trail');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 76200, 'Al Jarrāḩī', '4221 Tennessee Alley');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 99884, 'Gelin', '557 Di Loreto Terrace');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 40047, 'Yinhe', '125 Lighthouse Bay Alley');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 99635, 'Kidričevo', '4 Caliangt Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 54594, 'Novouzensk', '00 Claremont Circle');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 14711, 'Kaabong', '78896 Almo Road');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 66034, 'Nueva Manoa', '63182 Summer Ridge Court');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 79310, 'Tirhanimîne', '7635 Northfield Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 69053, 'Mulanay', '5264 Forest Crossing');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 54664, 'Zunilito', '89206 Riverside Drive');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 86442, 'Purral', '0 Granby Crossing');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 27890, 'Kiyevskoye', '76 Old Shore Park');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 54650, 'Novovarshavka', '092 Hallows Hill');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 36407, 'Zlatni Pyasatsi', '52565 Heffernan Center');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 25757, 'Libertad', '053 School Plaza');
insert into ADDRESS (id, POSTAL_CODE, CITY, STREET) values (address_seq.nextval, 89486, 'Langgapayung', '01439 Monica Road');
